seed,intrinsic_dim,delta,ambient_dim,noise_sigma,observed_dim,model,train_accuracy,test_accuracy,generalization_gap,pca_explained_var,pca_total_var,pca_remaining_var,snr_proxy,nn_mean,far_mean,distance_contrast,best_val_accuracy,best_epoch
5,256,2.25,768,0.1,512,linear_svm,0.9920833333333333,0.7233333333333334,0.26874999999999993,450.815989350002,452.20910953250507,1.3931201825030826,323.60164974424555,29.67180133471111,34.29339196094495,0.15575699547527452,,
5,256,2.25,768,0.1,512,knn_k11,0.5645833333333333,0.46166666666666667,0.10291666666666666,450.815989350002,452.20910953250507,1.3931201825030826,323.60164974424555,29.67180133471111,34.29339196094495,0.15575699547527452,,
5,256,2.25,768,0.1,512,mlp_base,1.0,0.6866666666666666,0.31333333333333335,450.815989350002,452.20910953250507,1.3931201825030826,323.60164974424555,29.67180133471111,34.29339196094495,0.15575699547527452,0.6333333333333333,19.0
5,256,2.25,768,0.1,512,mlp_reg,1.0,0.7066666666666667,0.29333333333333333,450.815989350002,452.20910953250507,1.3931201825030826,323.60164974424555,29.67180133471111,34.29339196094495,0.15575699547527452,0.6791666666666667,11.0
5,256,2.25,768,0.1,512,mlp_wide,1.0,0.71,0.29000000000000004,450.815989350002,452.20910953250507,1.3931201825030826,323.60164974424555,29.67180133471111,34.29339196094495,0.15575699547527452,0.6520833333333333,26.0
5,256,2.25,768,0.1,768,logreg,1.0,0.6733333333333333,0.32666666666666666,452.20910953250524,452.20910953250507,1e-12,452209109532505.25,36.998666211019625,41.302053969672286,0.11631197011558614,,
5,256,2.25,768,0.1,768,linear_svm,1.0,0.6866666666666666,0.31333333333333335,452.20910953250524,452.20910953250507,1e-12,452209109532505.25,36.998666211019625,41.302053969672286,0.11631197011558614,,
5,256,2.25,768,0.1,768,knn_k11,0.54125,0.39666666666666667,0.14458333333333334,452.20910953250524,452.20910953250507,1e-12,452209109532505.25,36.998666211019625,41.302053969672286,0.11631197011558614,,
5,256,2.25,768,0.1,768,mlp_base,1.0,0.575,0.42500000000000004,452.20910953250524,452.20910953250507,1e-12,452209109532505.25,36.998666211019625,41.302053969672286,0.11631197011558614,0.5666666666666667,26.0
5,256,2.25,768,0.1,768,mlp_reg,1.0,0.5983333333333334,0.4016666666666666,452.20910953250524,452.20910953250507,1e-12,452209109532505.25,36.998666211019625,41.302053969672286,0.11631197011558614,0.625,9.0
5,256,2.25,768,0.1,768,mlp_wide,1.0,0.5966666666666667,0.4033333333333333,452.20910953250524,452.20910953250507,1e-12,452209109532505.25,36.998666211019625,41.302053969672286,0.11631197011558614,0.6104166666666667,19.0
5,768,2.5,768,0.1,16,logreg,0.65125,0.655,-0.003750000000000031,75.21098456022429,1319.6704833448994,1244.4594987846751,0.06043666719059517,3.1613472833169625,8.06030755370919,1.5496431841718192,,
5,768,2.5,768,0.1,16,linear_svm,0.64875,0.6566666666666666,-0.007916666666666572,75.21098456022429,1319.6704833448994,1244.4594987846751,0.06043666719059517,3.1613472833169625,8.06030755370919,1.5496431841718192,,
5,768,2.5,768,0.1,16,knn_k11,0.6541666666666667,0.5833333333333334,0.0708333333333333,75.21098456022429,1319.6704833448994,1244.4594987846751,0.06043666719059517,3.1613472833169625,8.06030755370919,1.5496431841718192,,
5,768,2.5,768,0.1,16,mlp_base,0.6755208333333333,0.6533333333333333,0.022187500000000027,75.21098456022429,1319.6704833448994,1244.4594987846751,0.06043666719059517,3.1613472833169625,8.06030755370919,1.5496431841718192,0.6145833333333334,11.0
5,768,2.5,768,0.1,16,mlp_reg,0.6625,0.6566666666666666,0.005833333333333357,75.21098456022429,1319.6704833448994,1244.4594987846751,0.06043666719059517,3.1613472833169625,8.06030755370919,1.5496431841718192,0.6395833333333333,2.0
5,768,2.5,768,0.1,16,mlp_wide,0.675,0.645,0.030000000000000027,75.21098456022429,1319.6704833448994,1244.4594987846751,0.06043666719059517,3.1613472833169625,8.06030755370919,1.5496431841718192,0.6520833333333333,6.0
5,768,2.5,768,0.1,32,logreg,0.69375,0.6716666666666666,0.022083333333333344,144.47356176268,1319.6704833448994,1175.1969215822194,0.12293561964761521,5.48599402928351,10.567127004530603,0.9262009670671675,,
5,768,2.5,768,0.1,32,linear_svm,0.6908333333333333,0.68,0.01083333333333325,144.47356176268,1319.6704833448994,1175.1969215822194,0.12293561964761521,5.48599402928351,10.567127004530603,0.9262009670671675,,
5,768,2.5,768,0.1,32,knn_k11,0.65125,0.5916666666666667,0.05958333333333332,144.47356176268,1319.6704833448994,1175.1969215822194,0.12293561964761521,5.48599402928351,10.567127004530603,0.9262009670671675,,
5,768,2.5,768,0.1,32,mlp_base,0.7453125,0.6766666666666666,0.0686458333333334,144.47356176268,1319.6704833448994,1175.1969215822194,0.12293561964761521,5.48599402928351,10.567127004530603,0.9262009670671675,0.6625,16.0
5,768,2.5,768,0.1,32,mlp_reg,0.6979166666666666,0.68,0.01791666666666658,144.47356176268,1319.6704833448994,1175.1969215822194,0.12293561964761521,5.48599402928351,10.567127004530603,0.9262009670671675,0.6916666666666667,3.0
5,768,2.5,768,0.1,32,mlp_wide,0.7333333333333333,0.675,0.05833333333333324,144.47356176268,1319.6704833448994,1175.1969215822194,0.12293561964761521,5.48599402928351,10.567127004530603,0.9262009670671675,0.675,5.0
5,768,2.5,768,0.1,64,logreg,0.7375,0.7066666666666667,0.03083333333333338,271.1225584396244,1319.6704833448994,1048.547924905275,0.25856954365163365,8.758941634459402,13.770037840841738,0.5721120673607066,,
5,768,2.5,768,0.1,64,linear_svm,0.7354166666666667,0.705,0.03041666666666676,271.1225584396244,1319.6704833448994,1048.547924905275,0.25856954365163365,8.758941634459402,13.770037840841738,0.5721120673607066,,
5,768,2.5,768,0.1,64,knn_k11,0.6558333333333334,0.54,0.11583333333333334,271.1225584396244,1319.6704833448994,1048.547924905275,0.25856954365163365,8.758941634459402,13.770037840841738,0.5721120673607066,,
5,768,2.5,768,0.1,64,mlp_base,0.7989583333333333,0.69,0.10895833333333338,271.1225584396244,1319.6704833448994,1048.547924905275,0.25856954365163365,8.758941634459402,13.770037840841738,0.5721120673607066,0.6833333333333333,9.0
5,768,2.5,768,0.1,64,mlp_reg,0.8984375,0.69,0.20843750000000005,271.1225584396244,1319.6704833448994,1048.547924905275,0.25856954365163365,8.758941634459402,13.770037840841738,0.5721120673607066,0.7229166666666667,10.0
5,768,2.5,768,0.1,64,mlp_wide,0.8786458333333333,0.695,0.1836458333333334,271.1225584396244,1319.6704833448994,1048.547924905275,0.25856954365163365,8.758941634459402,13.770037840841738,0.5721120673607066,0.7208333333333333,10.0
5,768,2.5,768,0.1,128,logreg,0.7875,0.7083333333333334,0.07916666666666661,478.9111692322733,1319.6704833448994,840.759314112626,0.5696174412741856,13.44737858780892,18.339380376824217,0.3637885077059012,,
5,768,2.5,768,0.1,128,linear_svm,0.79125,0.7133333333333334,0.07791666666666663,478.9111692322733,1319.6704833448994,840.759314112626,0.5696174412741856,13.44737858780892,18.339380376824217,0.3637885077059012,,
5,768,2.5,768,0.1,128,knn_k11,0.6533333333333333,0.4816666666666667,0.17166666666666663,478.9111692322733,1319.6704833448994,840.759314112626,0.5696174412741856,13.44737858780892,18.339380376824217,0.3637885077059012,,
5,768,2.5,768,0.1,128,mlp_base,0.9729166666666667,0.7,0.2729166666666667,478.9111692322733,1319.6704833448994,840.759314112626,0.5696174412741856,13.44737858780892,18.339380376824217,0.3637885077059012,0.7333333333333333,15.0
5,768,2.5,768,0.1,128,mlp_reg,0.91875,0.7,0.21875,478.9111692322733,1319.6704833448994,840.759314112626,0.5696174412741856,13.44737858780892,18.339380376824217,0.3637885077059012,0.7416666666666667,5.0
5,768,2.5,768,0.1,128,mlp_wide,0.9994791666666667,0.7066666666666667,0.29281250000000003,478.9111692322733,1319.6704833448994,840.759314112626,0.5696174412741856,13.44737858780892,18.339380376824217,0.3637885077059012,0.7708333333333334,12.0
5,768,2.5,768,0.1,256,logreg,0.8875,0.765,0.12249999999999994,805.9272250076557,1319.6704833448994,513.7432583372437,1.5687353788662461,20.268955569746137,25.02075999647452,0.23443755700076752,,
5,768,2.5,768,0.1,256,linear_svm,0.8679166666666667,0.7766666666666666,0.09125000000000005,805.9272250076557,1319.6704833448994,513.7432583372437,1.5687353788662461,20.268955569746137,25.02075999647452,0.23443755700076752,,
5,768,2.5,768,0.1,256,knn_k11,0.5945833333333334,0.44333333333333336,0.15125,805.9272250076557,1319.6704833448994,513.7432583372437,1.5687353788662461,20.268955569746137,25.02075999647452,0.23443755700076752,,
5,768,2.5,768,0.1,256,mlp_base,1.0,0.7416666666666667,0.2583333333333333,805.9272250076557,1319.6704833448994,513.7432583372437,1.5687353788662461,20.268955569746137,25.02075999647452,0.23443755700076752,0.7416666666666667,15.0
5,768,2.5,768,0.1,256,mlp_reg,1.0,0.7266666666666667,0.2733333333333333,805.9272250076557,1319.6704833448994,513.7432583372437,1.5687353788662461,20.268955569746137,25.02075999647452,0.23443755700076752,0.7625,17.0
5,768,2.5,768,0.1,256,mlp_wide,1.0,0.745,0.255,805.9272250076557,1319.6704833448994,513.7432583372437,1.5687353788662461,20.268955569746137,25.02075999647452,0.23443755700076752,0.7625,13.0
5,768,2.5,768,0.1,512,logreg,1.0,0.7233333333333334,0.2766666666666666,1179.1096861319756,1319.6704833448994,140.56079721292372,8.388609836538148,29.78304767273154,34.25885464849086,0.15028035495028377,,
5,768,2.5,768,0.1,512,linear_svm,0.9983333333333333,0.7633333333333333,0.235,1179.1096861319756,1319.6704833448994,140.56079721292372,8.388609836538148,29.78304767273154,34.25885464849086,0.15028035495028377,,
5,768,2.5,768,0.1,512,knn_k11,0.5445833333333333,0.43,0.11458333333333331,1179.1096861319756,1319.6704833448994,140.56079721292372,8.388609836538148,29.78304767273154,34.25885464849086,0.15028035495028377,,
5,768,2.5,768,0.1,512,mlp_base,1.0,0.7383333333333333,0.2616666666666667,1179.1096861319756,1319.6704833448994,140.56079721292372,8.388609836538148,29.78304767273154,34.25885464849086,0.15028035495028377,0.70625,16.0
5,768,2.5,768,0.1,512,mlp_reg,1.0,0.7383333333333333,0.2616666666666667,1179.1096861319756,1319.6704833448994,140.56079721292372,8.388609836538148,29.78304767273154,34.25885464849086,0.15028035495028377,0.7479166666666667,9.0
5,768,2.5,768,0.1,512,mlp_wide,1.0,0.755,0.245,1179.1096861319756,1319.6704833448994,140.56079721292372,8.388609836538148,29.78304767273154,34.25885464849086,0.15028035495028377,0.7166666666666667,6.0
5,768,2.5,768,0.1,768,logreg,1.0,0.7433333333333333,0.2566666666666667,1319.6704833448991,1319.6704833448994,1e-12,1319670483344899.2,36.957645451151514,41.19285224556918,0.11459622881050462,,
5,768,2.5,768,0.1,768,linear_svm,1.0,0.7533333333333333,0.2466666666666667,1319.6704833448991,1319.6704833448994,1e-12,1319670483344899.2,36.957645451151514,41.19285224556918,0.11459622881050462,,
5,768,2.5,768,0.1,768,knn_k11,0.5529166666666666,0.42333333333333334,0.12958333333333327,1319.6704833448991,1319.6704833448994,1e-12,1319670483344899.2,36.957645451151514,41.19285224556918,0.11459622881050462,,
5,768,2.5,768,0.1,768,mlp_base,1.0,0.6983333333333334,0.30166666666666664,1319.6704833448991,1319.6704833448994,1e-12,1319670483344899.2,36.957645451151514,41.19285224556918,0.11459622881050462,0.70625,41.0
5,768,2.5,768,0.1,768,mlp_reg,1.0,0.7183333333333334,0.2816666666666666,1319.6704833448991,1319.6704833448994,1e-12,1319670483344899.2,36.957645451151514,41.19285224556918,0.11459622881050462,0.6791666666666667,4.0
5,768,2.5,768,0.1,768,mlp_wide,1.0,0.72,0.28,1319.6704833448991,1319.6704833448994,1e-12,1319670483344899.2,36.957645451151514,41.19285224556918,0.11459622881050462,0.6291666666666667,31.0
6,64,2.0,768,0.1,16,logreg,0.6933333333333334,0.68,0.013333333333333308,47.05563798778495,124.00060245015705,76.9449644623721,0.6115492848241715,3.135922321114524,8.190794431956288,1.6119251668980226,,
6,64,2.0,768,0.1,16,linear_svm,0.6883333333333334,0.675,0.013333333333333308,47.05563798778495,124.00060245015705,76.9449644623721,0.6115492848241715,3.135922321114524,8.190794431956288,1.6119251668980226,,
6,64,2.0,768,0.1,16,knn_k11,0.69375,0.5966666666666667,0.0970833333333333,47.05563798778495,124.00060245015705,76.9449644623721,0.6115492848241715,3.135922321114524,8.190794431956288,1.6119251668980226,,
6,64,2.0,768,0.1,16,mlp_base,0.71875,0.6783333333333333,0.040416666666666656,47.05563798778495,124.00060245015705,76.9449644623721,0.6115492848241715,3.135922321114524,8.190794431956288,1.6119251668980226,0.6583333333333333,17.0
6,64,2.0,768,0.1,16,mlp_reg,0.7010416666666667,0.67,0.031041666666666634,47.05563798778495,124.00060245015705,76.9449644623721,0.6115492848241715,3.135922321114524,8.190794431956288,1.6119251668980226,0.70625,5.0
6,64,2.0,768,0.1,16,mlp_wide,0.703125,0.675,0.028124999999999956,47.05563798778495,124.00060245015705,76.9449644623721,0.6115492848241715,3.135922321114524,8.190794431956288,1.6119251668980226,0.6979166666666666,4.0
6,64,2.0,768,0.1,32,logreg,0.7383333333333333,0.6983333333333334,0.039999999999999925,81.50940586330825,124.00060245015705,42.4911965868488,1.9182657211525962,5.442987928946833,10.74148120829685,0.9734530644779927,,
6,64,2.0,768,0.1,32,linear_svm,0.7383333333333333,0.7033333333333334,0.03499999999999992,81.50940586330825,124.00060245015705,42.4911965868488,1.9182657211525962,5.442987928946833,10.74148120829685,0.9734530644779927,,
6,64,2.0,768,0.1,32,knn_k11,0.6941666666666667,0.5883333333333334,0.10583333333333333,81.50940586330825,124.00060245015705,42.4911965868488,1.9182657211525962,5.442987928946833,10.74148120829685,0.9734530644779927,,
6,64,2.0,768,0.1,32,mlp_base,0.7515625,0.6766666666666666,0.07489583333333338,81.50940586330825,124.00060245015705,42.4911965868488,1.9182657211525962,5.442987928946833,10.74148120829685,0.9734530644779927,0.7395833333333334,6.0
6,64,2.0,768,0.1,32,mlp_reg,0.8119791666666667,0.6866666666666666,0.12531250000000005,81.50940586330825,124.00060245015705,42.4911965868488,1.9182657211525962,5.442987928946833,10.74148120829685,0.9734530644779927,0.7479166666666667,11.0
6,64,2.0,768,0.1,32,mlp_wide,0.7588541666666667,0.6816666666666666,0.07718750000000008,81.50940586330825,124.00060245015705,42.4911965868488,1.9182657211525962,5.442987928946833,10.74148120829685,0.9734530644779927,0.7125,3.0
6,64,2.0,768,0.1,64,logreg,0.8241666666666667,0.79,0.03416666666666668,117.14353921969044,124.00060245015705,6.857063230466608,17.083631181817044,8.772348411289878,13.845475986433613,0.5783089473070515,,
6,64,2.0,768,0.1,64,linear_svm,0.825,0.785,0.039999999999999925,117.14353921969044,124.00060245015705,6.857063230466608,17.083631181817044,8.772348411289878,13.845475986433613,0.5783089473070515,,
6,64,2.0,768,0.1,64,knn_k11,0.7166666666666667,0.5666666666666667,0.15000000000000002,117.14353921969044,124.00060245015705,6.857063230466608,17.083631181817044,8.772348411289878,13.845475986433613,0.5783089473070515,,
6,64,2.0,768,0.1,64,mlp_base,0.8947916666666667,0.7733333333333333,0.12145833333333333,117.14353921969044,124.00060245015705,6.857063230466608,17.083631181817044,8.772348411289878,13.845475986433613,0.5783089473070515,0.79375,11.0
6,64,2.0,768,0.1,64,mlp_reg,0.9166666666666666,0.77,0.1466666666666666,117.14353921969044,124.00060245015705,6.857063230466608,17.083631181817044,8.772348411289878,13.845475986433613,0.5783089473070515,0.79375,7.0
6,64,2.0,768,0.1,64,mlp_wide,0.9104166666666667,0.7716666666666666,0.13875000000000004,117.14353921969044,124.00060245015705,6.857063230466608,17.083631181817044,8.772348411289878,13.845475986433613,0.5783089473070515,0.7854166666666667,7.0
6,64,2.0,768,0.1,128,logreg,0.8454166666666667,0.7766666666666666,0.06875000000000009,118.36994808576338,124.00060245015705,5.6306543643936635,21.022414168110643,13.426971585291659,18.355776332634942,0.3670823845894227,,
6,64,2.0,768,0.1,128,linear_svm,0.8429166666666666,0.78,0.06291666666666662,118.36994808576338,124.00060245015705,5.6306543643936635,21.022414168110643,13.426971585291659,18.355776332634942,0.3670823845894227,,
6,64,2.0,768,0.1,128,knn_k11,0.635,0.5116666666666667,0.1233333333333333,118.36994808576338,124.00060245015705,5.6306543643936635,21.022414168110643,13.426971585291659,18.355776332634942,0.3670823845894227,,
6,64,2.0,768,0.1,128,mlp_base,1.0,0.78,0.21999999999999997,118.36994808576338,124.00060245015705,5.6306543643936635,21.022414168110643,13.426971585291659,18.355776332634942,0.3670823845894227,0.7895833333333333,22.0
6,64,2.0,768,0.1,128,mlp_reg,0.9911458333333333,0.7633333333333333,0.22781249999999997,118.36994808576338,124.00060245015705,5.6306543643936635,21.022414168110643,13.426971585291659,18.355776332634942,0.3670823845894227,0.7979166666666667,8.0
6,64,2.0,768,0.1,128,mlp_wide,0.9859375,0.7683333333333333,0.2176041666666667,118.36994808576338,124.00060245015705,5.6306543643936635,21.022414168110643,13.426971585291659,18.355776332634942,0.3670823845894227,0.78125,8.0
6,64,2.0,768,0.1,256,logreg,0.8720833333333333,0.7533333333333333,0.11875000000000002,120.33116736789863,124.00060245015705,3.669435082258417,32.79283177666649,20.149598748694963,25.055772093483366,0.24348739674561326,,
6,64,2.0,768,0.1,256,linear_svm,0.8620833333333333,0.7533333333333333,0.10875000000000001,120.33116736789863,124.00060245015705,3.669435082258417,32.79283177666649,20.149598748694963,25.055772093483366,0.24348739674561326,,
6,64,2.0,768,0.1,256,knn_k11,0.6029166666666667,0.47,0.13291666666666668,120.33116736789863,124.00060245015705,3.669435082258417,32.79283177666649,20.149598748694963,25.055772093483366,0.24348739674561326,,
6,64,2.0,768,0.1,256,mlp_base,1.0,0.7433333333333333,0.2566666666666667,120.33116736789863,124.00060245015705,3.669435082258417,32.79283177666649,20.149598748694963,25.055772093483366,0.24348739674561326,0.76875,27.0
6,64,2.0,768,0.1,256,mlp_reg,1.0,0.75,0.25,120.33116736789863,124.00060245015705,3.669435082258417,32.79283177666649,20.149598748694963,25.055772093483366,0.24348739674561326,0.7645833333333333,12.0
6,64,2.0,768,0.1,256,mlp_wide,0.9994791666666667,0.7366666666666667,0.2628125,120.33116736789863,124.00060245015705,3.669435082258417,32.79283177666649,20.149598748694963,25.055772093483366,0.24348739674561326,0.7583333333333333,6.0
6,64,2.0,768,0.1,512,logreg,0.9775,0.6916666666666667,0.2858333333333334,122.84227395667203,124.00060245015705,1.1583284934850155,106.05132710418053,29.691047230563672,34.185274088987825,0.15136639753810502,,
6,64,2.0,768,0.1,512,linear_svm,0.92375,0.7116666666666667,0.2120833333333333,122.84227395667203,124.00060245015705,1.1583284934850155,106.05132710418053,29.691047230563672,34.185274088987825,0.15136639753810502,,
6,64,2.0,768,0.1,512,knn_k11,0.5745833333333333,0.41333333333333333,0.16125,122.84227395667203,124.00060245015705,1.1583284934850155,106.05132710418053,29.691047230563672,34.185274088987825,0.15136639753810502,,
6,64,2.0,768,0.1,512,mlp_base,1.0,0.7016666666666667,0.29833333333333334,122.84227395667203,124.00060245015705,1.1583284934850155,106.05132710418053,29.691047230563672,34.185274088987825,0.15136639753810502,0.6354166666666666,34.0
6,64,2.0,768,0.1,512,mlp_reg,1.0,0.7,0.30000000000000004,122.84227395667203,124.00060245015705,1.1583284934850155,106.05132710418053,29.691047230563672,34.185274088987825,0.15136639753810502,0.6833333333333333,17.0
6,64,2.0,768,0.1,512,mlp_wide,1.0,0.6566666666666666,0.3433333333333334,122.84227395667203,124.00060245015705,1.1583284934850155,106.05132710418053,29.691047230563672,34.185274088987825,0.15136639753810502,0.6291666666666667,17.0
6,64,2.0,768,0.1,768,logreg,1.0,0.6516666666666666,0.3483333333333334,124.00060245015706,124.00060245015705,1e-12,124000602450157.06,37.00113019791482,41.23067009531671,0.11430839746728186,,
6,64,2.0,768,0.1,768,linear_svm,1.0,0.6566666666666666,0.3433333333333334,124.00060245015706,124.00060245015705,1e-12,124000602450157.06,37.00113019791482,41.23067009531671,0.11430839746728186,,
6,64,2.0,768,0.1,768,knn_k11,0.5629166666666666,0.37666666666666665,0.18624999999999997,124.00060245015706,124.00060245015705,1e-12,124000602450157.06,37.00113019791482,41.23067009531671,0.11430839746728186,,
6,64,2.0,768,0.1,768,mlp_base,1.0,0.6333333333333333,0.3666666666666667,124.00060245015706,124.00060245015705,1e-12,124000602450157.06,37.00113019791482,41.23067009531671,0.11430839746728186,0.5916666666666667,27.0
6,64,2.0,768,0.1,768,mlp_reg,1.0,0.62,0.38,124.00060245015706,124.00060245015705,1e-12,124000602450157.06,37.00113019791482,41.23067009531671,0.11430839746728186,0.6208333333333333,6.0
6,64,2.0,768,0.1,768,mlp_wide,1.0,0.635,0.365,124.00060245015706,124.00060245015705,1e-12,124000602450157.06,37.00113019791482,41.23067009531671,0.11430839746728186,0.5979166666666667,10.0
6,256,2.25,768,0.1,16,logreg,0.68,0.6683333333333333,0.011666666666666714,58.7838415711762,471.4465045079404,412.6626629367642,0.1424501096194015,3.1768636953659404,8.192799840641447,1.578895610973868,,
6,256,2.25,768,0.1,16,linear_svm,0.6820833333333334,0.675,0.00708333333333333,58.7838415711762,471.4465045079404,412.6626629367642,0.1424501096194015,3.1768636953659404,8.192799840641447,1.578895610973868,,
6,256,2.25,768,0.1,16,knn_k11,0.6741666666666667,0.5866666666666667,0.08750000000000002,58.7838415711762,471.4465045079404,412.6626629367642,0.1424501096194015,3.1768636953659404,8.192799840641447,1.578895610973868,,
6,256,2.25,768,0.1,16,mlp_base,0.6776041666666667,0.6666666666666666,0.010937500000000044,58.7838415711762,471.4465045079404,412.6626629367642,0.1424501096194015,3.1768636953659404,8.192799840641447,1.578895610973868,0.68125,6.0
6,256,2.25,768,0.1,16,mlp_reg,0.6755208333333333,0.6866666666666666,-0.0111458333333333,58.7838415711762,471.4465045079404,412.6626629367642,0.1424501096194015,3.1768636953659404,8.192799840641447,1.578895610973868,0.6708333333333333,1.0
6,256,2.25,768,0.1,16,mlp_wide,0.6921875,0.6733333333333333,0.018854166666666616,58.7838415711762,471.4465045079404,412.6626629367642,0.1424501096194015,3.1768636953659404,8.192799840641447,1.578895610973868,0.68125,3.0
6,256,2.25,768,0.1,32,logreg,0.6979166666666666,0.6866666666666666,0.011249999999999982,110.82131749020172,471.4465045079404,360.62518701773865,0.3073033206766852,5.482339748558769,10.658858770074671,0.944217115124384,,
6,256,2.25,768,0.1,32,linear_svm,0.69875,0.6883333333333334,0.01041666666666663,110.82131749020172,471.4465045079404,360.62518701773865,0.3073033206766852,5.482339748558769,10.658858770074671,0.944217115124384,,
6,256,2.25,768,0.1,32,knn_k11,0.6629166666666667,0.5966666666666667,0.06625000000000003,110.82131749020172,471.4465045079404,360.62518701773865,0.3073033206766852,5.482339748558769,10.658858770074671,0.944217115124384,,
6,256,2.25,768,0.1,32,mlp_base,0.7619791666666667,0.6866666666666666,0.0753125,110.82131749020172,471.4465045079404,360.62518701773865,0.3073033206766852,5.482339748558769,10.658858770074671,0.944217115124384,0.6354166666666666,15.0
6,256,2.25,768,0.1,32,mlp_reg,0.7239583333333334,0.665,0.058958333333333335,110.82131749020172,471.4465045079404,360.62518701773865,0.3073033206766852,5.482339748558769,10.658858770074671,0.944217115124384,0.66875,2.0
6,256,2.25,768,0.1,32,mlp_wide,0.7635416666666667,0.695,0.06854166666666672,110.82131749020172,471.4465045079404,360.62518701773865,0.3073033206766852,5.482339748558769,10.658858770074671,0.944217115124384,0.6791666666666667,8.0
6,256,2.25,768,0.1,64,logreg,0.7379166666666667,0.73,0.007916666666666683,200.72478290682955,471.4465045079404,270.72172160111086,0.741443212312986,8.74569332180397,13.79257152889584,0.5770701099830989,,
6,256,2.25,768,0.1,64,linear_svm,0.7370833333333333,0.7233333333333334,0.013749999999999929,200.72478290682955,471.4465045079404,270.72172160111086,0.741443212312986,8.74569332180397,13.79257152889584,0.5770701099830989,,
6,256,2.25,768,0.1,64,knn_k11,0.6441666666666667,0.52,0.12416666666666665,200.72478290682955,471.4465045079404,270.72172160111086,0.741443212312986,8.74569332180397,13.79257152889584,0.5770701099830989,,
6,256,2.25,768,0.1,64,mlp_base,0.8583333333333333,0.6966666666666667,0.16166666666666663,200.72478290682955,471.4465045079404,270.72172160111086,0.741443212312986,8.74569332180397,13.79257152889584,0.5770701099830989,0.7229166666666667,17.0
6,256,2.25,768,0.1,64,mlp_reg,0.7598958333333333,0.69,0.06989583333333338,200.72478290682955,471.4465045079404,270.72172160111086,0.741443212312986,8.74569332180397,13.79257152889584,0.5770701099830989,0.70625,2.0
6,256,2.25,768,0.1,64,mlp_wide,0.8057291666666667,0.7033333333333334,0.10239583333333335,200.72478290682955,471.4465045079404,270.72172160111086,0.741443212312986,8.74569332180397,13.79257152889584,0.5770701099830989,0.6833333333333333,4.0
6,256,2.25,768,0.1,128,logreg,0.8070833333333334,0.7483333333333333,0.05875000000000008,332.9514681822794,471.4465045079404,138.49503632566098,2.4040678786448946,13.486712305326463,18.43963955133011,0.3672449692611542,,
6,256,2.25,768,0.1,128,linear_svm,0.8070833333333334,0.7516666666666667,0.05541666666666667,332.9514681822794,471.4465045079404,138.49503632566098,2.4040678786448946,13.486712305326463,18.43963955133011,0.3672449692611542,,
6,256,2.25,768,0.1,128,knn_k11,0.635,0.5266666666666666,0.10833333333333339,332.9514681822794,471.4465045079404,138.49503632566098,2.4040678786448946,13.486712305326463,18.43963955133011,0.3672449692611542,,
6,256,2.25,768,0.1,128,mlp_base,0.9427083333333334,0.7333333333333333,0.2093750000000001,332.9514681822794,471.4465045079404,138.49503632566098,2.4040678786448946,13.486712305326463,18.43963955133011,0.3672449692611542,0.7333333333333333,11.0
6,256,2.25,768,0.1,128,mlp_reg,0.9338541666666667,0.74,0.19385416666666666,332.9514681822794,471.4465045079404,138.49503632566098,2.4040678786448946,13.486712305326463,18.43963955133011,0.3672449692611542,0.7479166666666667,5.0
6,256,2.25,768,0.1,128,mlp_wide,1.0,0.7333333333333333,0.2666666666666667,332.9514681822794,471.4465045079404,138.49503632566098,2.4040678786448946,13.486712305326463,18.43963955133011,0.3672449692611542,0.75625,12.0
6,256,2.25,768,0.1,256,logreg,0.8954166666666666,0.7916666666666666,0.10375000000000001,466.8730569886172,471.4465045079404,4.573447519323224,102.08339660967724,20.243758020093306,25.116370431410704,0.24069702900424905,,
6,256,2.25,768,0.1,256,linear_svm,0.8829166666666667,0.7933333333333333,0.08958333333333335,466.8730569886172,471.4465045079404,4.573447519323224,102.08339660967724,20.243758020093306,25.116370431410704,0.24069702900424905,,
6,256,2.25,768,0.1,256,knn_k11,0.6191666666666666,0.5,0.11916666666666664,466.8730569886172,471.4465045079404,4.573447519323224,102.08339660967724,20.243758020093306,25.116370431410704,0.24069702900424905,,
6,256,2.25,768,0.1,256,mlp_base,1.0,0.7633333333333333,0.2366666666666667,466.8730569886172,471.4465045079404,4.573447519323224,102.08339660967724,20.243758020093306,25.116370431410704,0.24069702900424905,0.7625,36.0
6,256,2.25,768,0.1,256,mlp_reg,1.0,0.7566666666666667,0.2433333333333333,466.8730569886172,471.4465045079404,4.573447519323224,102.08339660967724,20.243758020093306,25.116370431410704,0.24069702900424905,0.7708333333333334,15.0
6,256,2.25,768,0.1,256,mlp_wide,1.0,0.7483333333333333,0.2516666666666667,466.8730569886172,471.4465045079404,4.573447519323224,102.08339660967724,20.243758020093306,25.116370431410704,0.24069702900424905,0.7666666666666667,11.0
6,256,2.25,768,0.1,512,logreg,0.9975,0.735,0.26250000000000007,470.0578648645515,471.4465045079404,1.388639643388899,338.5024092480905,29.635462938010978,34.17905600339469,0.15331608198217211,,
6,256,2.25,768,0.1,512,linear_svm,0.955,0.725,0.22999999999999998,470.0578648645515,471.4465045079404,1.388639643388899,338.5024092480905,29.635462938010978,34.17905600339469,0.15331608198217211,,
